date,time,temperature_C,pressure_hPa,wind_direction_deg,wind_speed_kmh,relative_humidity_pct,hourly_precip_mm
2026-04-24,08:00:25,26.792279527782625,1005.8554675384804,170.51718187644678,3.455933746226143,87.42265192294852,0.0
2026-04-24,09:00:00,27.359216573333242,1005.8028695660765,331.88913447756806,9.285713448630483,83.20186853345433,1.9178974117555334e-06
2026-04-24,10:00:07,26.654869991653186,1006.1534217569794,13.647261016418973,14.805353806154434,89.89966252604326,4.5291192399672926e-06
2026-04-24,11:00:28,27.156003772021165,1005.7805294111231,30.5273279541237,14.61463698328692,86.2973350973583,0.0
2026-04-24,12:00:00,27.22773965141056,1004.7688257353957,32.14594136412136,15.149299580319012,86.73207887236045,0.0
2026-04-24,13:00:02,27.084916893267916,1003.8851137029031,18.91165199102055,16.554720919439024,88.75478704657718,0.0
2026-04-24,14:00:09,26.788293407096603,1003.3075695396936,17.11356138891609,17.43846365476242,90.19366180758509,0.0
2026-04-24,15:00:00,27.11878471911035,1002.3428654733411,34.01864850837189,17.79725807535074,88.55944299917603,0.0
2026-04-24,16:00:11,27.406845632801947,1002.1504156873032,40.36995335583972,13.144878609586927,86.64956219593262,0.0
2026-04-24,17:00:11,27.319274894036425,1001.2866941913276,51.84712885040776,13.599533135304517,87.03774414935208,0.0
2026-04-24,18:00:00,27.24001133211209,1002.3365573428014,57.05502523424428,10.788216410222116,86.52240584159912,0.0
